coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
236486,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-06-06T21:26:46Z,heleonar,
236488,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-26T14:27:25Z,heleonar,
236496,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-13T21:22:32Z,frankie98,
236498,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-13T21:17:43Z,frankie98,
236501,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T16:21:32Z,heleonar,
236502,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T15:46:28Z,heleonar,
236503,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-07-05T16:23:33Z,heleonar,
236504,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-07-05T18:16:34Z,heleonar,
236505,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T18:13:29Z,heleonar,
236513,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-13T17:30:03Z,frankie98,
236515,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-13T21:10:59Z,frankie98,
236516,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-13T21:26:26Z,frankie98,
236522,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T20:54:51Z,heleonar,
236529,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-06-27T16:34:50Z,heleonar,
236531,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-06-23T22:07:26Z,frankie98,"further evaluation required."
236548,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-08-21T13:58:28Z,heleonar,"Fruit presence requires physical examination."
236551,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-08-21T14:06:26Z,heleonar,"Fruit presence requires physical examination."
236552,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-06-27T17:44:46Z,heleonar,
236556,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-12T13:05:32Z,heleonar,
236558,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-11T15:09:14Z,heleonar,
236559,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-12T13:04:23Z,heleonar,
236560,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-12T12:49:34Z,heleonar,
236562,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-11T15:11:46Z,heleonar,
236565,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-12T12:54:54Z,heleonar,
236566,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T18:18:09Z,heleonar,
236569,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T17:53:37Z,heleonar,
236597,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-08T15:58:12Z,frankie98,
236598,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-10T22:47:20Z,frankie98,
236611,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-06-13T16:35:29Z,heleonar,
236617,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-10T19:41:46Z,frankie98,
236618,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-10T19:45:36Z,frankie98,
236619,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-10T19:52:52Z,frankie98,
236620,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-10T19:18:05Z,frankie98,
236624,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-10T17:56:03Z,frankie98,
236626,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-06-18T17:39:15Z,frankie98,"further evaluation required."
236632,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-06-18T17:42:10Z,frankie98,"further evaluation required."
236633,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-06-18T17:43:52Z,frankie98,
236644,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-10T20:46:56Z,frankie98,
236649,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-02-13T12:45:26Z,A.Keuter,
236650,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-02-20T13:24:12Z,heleonar,
236652,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-06-27T17:05:10Z,heleonar,
236657,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-10T17:52:18Z,frankie98,
236659,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-10T17:41:44Z,frankie98,
236660,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-02-13T13:29:52Z,A.Edmondson,
236677,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-10T17:54:18Z,frankie98,
236679,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-15T03:07:25Z,frankie98,"further evaluation required."
236682,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-02-20T13:30:46Z,heleonar,
236686,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-08-19T19:06:54Z,heleonar,
236692,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-15T03:03:03Z,frankie98,
236695,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-06-04T00:19:32Z,heleonar,
236727,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-08T15:54:41Z,frankie98,
236735,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-07T00:30:08Z,heleonar,
236756,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-23T15:20:56Z,frankie98,
236764,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-02-13T13:17:00Z,A.Edmondson,
236775,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-08-21T22:03:27Z,heleonar,
236781,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-06-27T16:29:50Z,heleonar,
236783,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-06-14T16:22:34Z,heleonar,
236784,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-04-30T18:03:36Z,frankie98,
236789,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-29T13:31:57Z,heleonar,
236793,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-04-17T22:44:11Z,frankie98,
236796,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-04-15T13:36:26Z,heleonar,
236797,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-06-22T18:35:01Z,heleonar,
236807,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T20:44:55Z,heleonar,
236812,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T15:48:55Z,heleonar,"Fruit presence requires physical examination."
236813,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T18:20:50Z,heleonar,
236814,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-07-05T18:25:05Z,heleonar,
236815,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T18:29:07Z,heleonar,
236816,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-06-27T16:31:20Z,heleonar,
236824,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-07-13T12:47:07Z,heleonar,"Fruit presence requires physical examination."
236825,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-05-08T17:28:11Z,frankie98,
236830,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-08-09T20:04:57Z,heleonar,"Fruit presence requires physical examination."
236831,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T15:23:37Z,heleonar,"Fruit presence requires physical examination."
236832,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T16:11:52Z,heleonar,"Fruit presence requires physical examination."
236842,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-04-11T18:40:50Z,frankie98,
236846,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-07-05T20:46:44Z,heleonar,
236858,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-04-10T17:08:05Z,frankie98,
236885,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-08-21T12:51:56Z,heleonar,
234583,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-30T15:56:20Z,heleonar,"Fruit presence requires physical examination."
234586,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-13T12:43:13Z,heleonar,"Fruit presence requires physical examination."
234589,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-06-19T00:29:38Z,heleonar,
234594,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-19T18:00:28Z,heleonar,"Fruit presence requires physical examination."
234595,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-18T13:38:49Z,frankie98,
234606,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-09T11:22:25Z,heleonar,"Fruit presence requires physical examination."
234607,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-08-09T11:38:01Z,heleonar,
234608,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-09-20T10:33:07Z,heleonar,
234615,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-04-23T18:15:12Z,heleonar,
234616,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-04-24T13:49:07Z,heleonar,
234628,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-21T00:15:38Z,frankie98,"further evaluation required."
234631,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-08-02T18:01:35Z,heleonar,
234637,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-05-24T02:14:41Z,frankie98,"Further evaluation required"
234642,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-20T17:42:31Z,heleonar,"Fruit presence requires physical examination."
234643,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-05-24T02:19:25Z,frankie98,"Further evaluation needed"
234646,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-21T01:13:02Z,frankie98,"further evaluation required."
234649,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-09T11:12:16Z,heleonar,"Fruit presence requires physical examination."
234650,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-10-13T15:46:13Z,frankie98,
234652,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-21T01:11:13Z,frankie98,"further evaluation required."
234654,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-02T18:39:49Z,heleonar,
234656,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-07-19T22:48:04Z,heleonar,
234661,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-05-22T13:09:22Z,heleonar,
234663,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-19T22:57:05Z,heleonar,"Unopened flowers and fruit require physical examination."
234666,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-19T23:01:08Z,heleonar,"Fruit presence requires physical examination."
234667,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-19T18:27:14Z,heleonar,"Fruit presence requires physical examination."
234668,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-27T18:04:58Z,heleonar,
234676,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-23T20:54:02Z,frankie98,
234677,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-21T00:44:19Z,frankie98,
234678,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-21T00:55:18Z,frankie98,"further evaluation required."
234679,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-21T00:58:25Z,frankie98,"further evaluation required."
234681,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-05-25T00:33:12Z,frankie98,"further evaluation required"
234684,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-19T19:30:04Z,heleonar,"Fruit presence requires physical examination."
234685,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-21T12:21:23Z,heleonar,"Fruit presence requires physical examination."
234692,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-05-31T01:54:44Z,heleonar,
234706,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-08-21T14:18:35Z,heleonar,
234711,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-06-03T00:37:19Z,heleonar,
234715,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-23T20:57:18Z,frankie98,
234716,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-04-15T14:06:30Z,heleonar,
234724,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-20T19:49:20Z,heleonar,"Fruit presence requires physical examination."
234730,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-09-30T19:12:59Z,heleonar,
234731,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-05-22T12:55:20Z,heleonar,
234735,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-09-20T13:36:03Z,heleonar,
234736,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-09-20T13:37:51Z,heleonar,
234739,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-21T00:47:28Z,frankie98,
234753,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-05T15:38:51Z,heleonar,"Fruit presence requires physical examination."
234759,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-19T21:13:54Z,frankie98,
234760,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-30T16:44:21Z,heleonar,
234763,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-04-23T18:12:29Z,heleonar,
234767,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-10T18:04:01Z,frankie98,
234774,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-04T14:40:04Z,heleonar,
234776,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-20T12:12:18Z,heleonar,"Fruit presence requires physical examination."
234777,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-04T15:57:29Z,frankie98,
234778,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-20T19:43:33Z,heleonar,"Fruit presence requires physical examination."
234790,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-19T22:29:19Z,frankie98,
234796,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-19T22:59:11Z,heleonar,
234806,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-10T18:50:52Z,frankie98,
234808,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-09-20T13:33:34Z,heleonar,
234814,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-02-20T14:33:47Z,holmlund,
234815,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-19T22:33:22Z,frankie98,"further evaluation required."
234816,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-19T22:31:17Z,frankie98,
234817,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-19T22:12:55Z,frankie98,
234823,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-08-03T18:11:38Z,heleonar,
234824,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-08-02T19:14:30Z,heleonar,
234835,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-08-21T13:52:05Z,heleonar,
234839,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-16T15:16:21Z,heleonar,
234841,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-05T19:31:52Z,heleonar,
234862,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-26T14:49:49Z,heleonar,"Fruit presence requires physical examination."
234866,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-02-20T14:04:52Z,holmlund,
234868,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-06T02:15:31Z,frankie98,
234869,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-10-13T15:43:27Z,frankie98,
234870,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-18T13:35:08Z,frankie98,"further evaluation required."
234871,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-10-13T15:22:46Z,frankie98,
234872,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-17T23:19:17Z,frankie98,
234877,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-17T23:16:11Z,frankie98,"further evaluation required."
234880,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-20T23:20:40Z,frankie98,
234883,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-23T21:16:49Z,frankie98,
234887,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-06-04T01:19:06Z,heleonar,
234888,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-06T20:53:31Z,heleonar,
234895,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-06-04T14:02:55Z,heleonar,
234896,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-06-04T00:31:50Z,heleonar,
234909,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-22T00:01:06Z,frankie98,
234910,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-04-25T16:44:33Z,heleonar,
234913,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-30T15:46:55Z,heleonar,
234916,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-05-13T21:44:39Z,frankie98,
234917,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-05-13T21:47:52Z,frankie98,
234921,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-06T03:41:04Z,frankie98,
234923,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-19T22:20:32Z,frankie98,
234931,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-06T02:11:28Z,frankie98,
234932,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-06T02:13:42Z,frankie98,
234934,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-23T20:48:56Z,frankie98,
234945,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-07-19T18:17:54Z,heleonar,
234951,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-06-21T23:41:20Z,frankie98,
